year,count_type,estimate,margin_of_error,state
2010,hawaiian_islander,18528,2995.0,TX
2010,other,1905113,39239.0,TX
2010,two_or_more,548048,20535.0,TX
2010,two_or_more_inculding_other,155229,11778.0,TX
2010,total,2776469,,UT
2010,two_or_more_exc_other_or_three_plus,53145,4789.0,UT
2010,white,2466280,10860.0,UT
2010,black_aa,28701,2468.0,UT
2010,am_indian_native,34663,2325.0,UT
2010,asian,51846,2665.0,UT
2010,hawaiian_islander,26013,2152.0,UT
2010,other,103476,9471.0,UT
2010,two_or_more,65490,5960.0,UT
2010,two_or_more_inculding_other,12345,3065.0,UT
2010,total,625960,,VT
2010,two_or_more_exc_other_or_three_plus,9876,1558.0,VT
2010,white,597325,1265.0,VT
2010,black_aa,6564,1063.0,VT
2010,am_indian_native,1542,423.0,VT
2010,asian,7813,915.0,VT
2010,hawaiian_islander,186,213.0,VT
2010,other,2215,968.0,VT
2010,two_or_more,10315,1582.0,VT
2010,two_or_more_inculding_other,439,279.0,VT
2010,total,8024617,,VA
2010,two_or_more_exc_other_or_three_plus,192937,9108.0,VA
2010,white,5573934,16436.0,VA
2010,black_aa,1569497,8714.0,VA
2010,am_indian_native,24477,4217.0,VA
2010,asian,438003,6485.0,VA
2010,hawaiian_islander,6709,3006.0,VA
2010,other,192699,16161.0,VA
2010,two_or_more,219298,10898.0,VA
2010,two_or_more_inculding_other,26361,4539.0,VA
2010,total,6744496,,WA
2010,two_or_more_exc_other_or_three_plus,269822,10662.0,WA
2010,white,5308097,14719.0,WA
2010,black_aa,239112,6439.0,WA
2010,am_indian_native,99736,5296.0,WA
2010,asian,485029,6968.0,WA
2010,hawaiian_islander,39889,2374.0,WA
2010,other,269378,14718.0,WA
2010,two_or_more,303255,11858.0,WA
2010,two_or_more_inculding_other,33433,4891.0,WA
2010,total,1853973,,WV
2010,two_or_more_exc_other_or_three_plus,34568,3084.0,WV
2010,white,1740520,2508.0,WV
2010,black_aa,57509,3533.0,WV
2010,am_indian_native,3094,1297.0,WV
2010,asian,10838,979.0,WV
2010,hawaiian_islander,701,440.0,WV
2010,other,5152,1664.0,WV
2010,two_or_more,36159,3150.0,WV
2010,two_or_more_inculding_other,1591,725.0,WV
2010,total,5691047,,WI
2010,two_or_more_exc_other_or_three_plus,103089,6366.0,WI
2010,white,4951854,7436.0,WI
2010,black_aa,350438,4951.0,WI
2010,am_indian_native,47703,2687.0,WI
2010,asian,129033,3752.0,WI
2010,hawaiian_islander,1357,368.0,WI
2010,other,89857,6685.0,WI
2010,two_or_more,120805,7010.0,WI
2010,two_or_more_inculding_other,17716,2875.0,WI
2010,total,564460,,WY
2010,two_or_more_exc_other_or_three_plus,12238,2361.0,WY
2010,white,513623,2841.0,WY
2010,black_aa,4612,1021.0,WY
2010,am_indian_native,14581,1563.0,WY
2010,asian,3803,967.0,WY
2010,hawaiian_islander,347,412.0,WY
2010,other,12376,2268.0,WY
2010,two_or_more,15118,2528.0,WY
2010,two_or_more_inculding_other,2880,1357.0,WY
2011,total,4802740,,AL
2011,two_or_more_exc_other_or_three_plus,58684,4826.0,AL
2011,white,3318110,8630.0,AL
2011,black_aa,1281095,4637.0,AL
2011,am_indian_native,24408,2242.0,AL
2011,asian,54259,2260.0,AL
2011,hawaiian_islander,1919,1208.0,AL
2011,other,58499,7039.0,AL
2011,two_or_more,64450,5189.0,AL
2011,two_or_more_inculding_other,5766,1769.0,AL
2011,total,722718,,AK
2011,two_or_more_exc_other_or_three_plus,56847,4516.0,AK
2011,white,482698,2741.0,AK
2011,black_aa,23143,2072.0,AK
2011,am_indian_native,102293,3803.0,AK
2011,asian,37971,2083.0,AK
2011,hawaiian_islander,7785,727.0,AK
2011,other,8599,1933.0,AK
2011,two_or_more,60229,4733.0,AK
2011,two_or_more_inculding_other,3382,1371.0,AK
2011,total,6482505,,AZ
2011,two_or_more_exc_other_or_three_plus,145340,10223.0,AZ
2011,white,5141027,23299.0,AZ
2011,black_aa,265940,7841.0,AZ
2011,am_indian_native,289812,5175.0,AZ
2011,asian,177297,6178.0,AZ
2011,hawaiian_islander,11941,1586.0,AZ
2011,other,402195,21457.0,AZ
2011,two_or_more,194293,11560.0,AZ
2011,two_or_more_inculding_other,48953,6342.0,AZ
2011,total,2937979,,AR
2011,two_or_more_exc_other_or_three_plus,51659,5206.0,AR
2011,white,2296248,7497.0,AR
2011,black_aa,463364,4287.0,AR
2011,am_indian_native,16772,2398.0,AR
2011,asian,34342,2594.0,AR
2011,hawaiian_islander,7279,1910.0,AR
2011,other,62745,7426.0,AR
2011,two_or_more,57229,5642.0,AR
2011,two_or_more_inculding_other,5570,1652.0,AR
2011,total,37691912,,CA
2011,two_or_more_exc_other_or_three_plus,1226148,25786.0,CA
2011,white,23698393,65345.0,CA
2011,black_aa,2253905,15479.0,CA
2011,am_indian_native,289597,14245.0,CA
2011,asian,4970627,17933.0,CA
2011,hawaiian_islander,146894,5678.0,CA
2011,other,4738489,66403.0,CA
2011,two_or_more,1594007,33877.0,CA
2011,two_or_more_inculding_other,367859,18403.0,CA
2011,total,5116796,,CO
2011,two_or_more_exc_other_or_three_plus,136759,7670.0,CO
2011,white,4318187,17394.0,CO
2011,black_aa,203243,4916.0,CO
2011,am_indian_native,51677,4851.0,CO
2011,asian,143760,3834.0,CO
2011,hawaiian_islander,5949,641.0,CO
2011,other,221207,15837.0,CO
2011,two_or_more,172773,9552.0,CO
2011,two_or_more_inculding_other,36014,4659.0,CO
2011,total,3580709,,CT
2011,two_or_more_exc_other_or_three_plus,67434,4884.0,CT
2011,white,2787171,11468.0,CT
2011,black_aa,359683,5702.0,CT
2011,am_indian_native,7481,1778.0,CT
2011,asian,141081,2409.0,CT
2011,hawaiian_islander,1416,755.0,CT
2011,other,195293,10646.0,CT
2011,two_or_more,88584,5802.0,CT
2011,two_or_more_inculding_other,21150,3427.0,CT
2011,total,907135,,DE
2011,two_or_more_exc_other_or_three_plus,21580,3200.0,DE
2011,white,636680,4729.0,DE
2011,black_aa,193899,2993.0,DE
2011,am_indian_native,2794,895.0,DE
2011,asian,29930,1168.0,DE
2011,hawaiian_islander,22,29.0,DE
2011,other,19682,4485.0,DE
2011,two_or_more,24128,3358.0,DE
2011,two_or_more_inculding_other,2548,1242.0,DE
2011,total,617996,,
2011,two_or_more_exc_other_or_three_plus,11445,1673.0,
2011,white,246505,3665.0,
2011,black_aa,309845,2181.0,
2011,am_indian_native,1956,848.0,
2011,asian,22510,968.0,
2011,hawaiian_islander,0,200.0,
2011,other,24420,3654.0,
2011,two_or_more,12760,1744.0,
2011,two_or_more_inculding_other,1315,601.0,
2011,total,19057542,,FL
2011,two_or_more_exc_other_or_three_plus,336063,17975.0,FL
2011,white,14535897,31466.0,FL
2011,black_aa,3046628,20255.0,FL
2011,am_indian_native,63416,6292.0,FL
2011,asian,463164,8849.0,FL
2011,hawaiian_islander,12545,3380.0,FL
2011,other,512411,27599.0,FL
2011,two_or_more,423481,20163.0,FL
2011,two_or_more_inculding_other,87418,9889.0,FL
2011,total,9815210,,GA
2011,two_or_more_exc_other_or_three_plus,164155,11433.0,GA
2011,white,5961961,19867.0,GA
2011,black_aa,3021927,14079.0,GA
2011,am_indian_native,24980,4510.0,GA
2011,asian,322841,7505.0,GA
2011,hawaiian_islander,5659,2702.0,GA
2011,other,287608,19454.0,GA
2011,two_or_more,190234,12372.0,GA
2011,two_or_more_inculding_other,26079,4788.0,GA
2011,total,1374810,,HI
2011,two_or_more_exc_other_or_three_plus,322216,13960.0,HI
2011,white,343352,3503.0,HI
2011,black_aa,26281,1452.0,HI
2011,am_indian_native,3942,1158.0,HI
2011,asian,523824,9782.0,HI
2011,hawaiian_islander,128087,5294.0,HI
2011,other,17772,3259.0,HI
2011,two_or_more,331552,13187.0,HI
2011,two_or_more_inculding_other,9336,2687.0,HI
2011,total,1584985,,ID
2011,two_or_more_exc_other_or_three_plus,34525,3632.0,ID
2011,white,1465484,5687.0,ID
2011,black_aa,8392,1656.0,ID
2011,am_indian_native,20511,2685.0,ID
2011,asian,20913,2460.0,ID
2011,hawaiian_islander,1287,682.0,ID
2011,other,28938,5066.0,ID
2011,two_or_more,39460,4126.0,ID
2011,two_or_more_inculding_other,4935,1616.0,ID
2011,total,12869259,,IL
2011,two_or_more_exc_other_or_three_plus,207740,11389.0,IL
2011,white,9328438,27666.0,IL
2011,black_aa,1867304,10690.0,IL
2011,am_indian_native,25818,3305.0,IL
2011,asian,599115,6487.0,IL
2011,hawaiian_islander,1378,632.0,IL
2011,other,783647,28478.0,IL
2011,two_or_more,263559,12405.0,IL
2011,two_or_more_inculding_other,55819,6037.0,IL
2011,total,6516922,,IN
2011,two_or_more_exc_other_or_three_plus,122320,6182.0,IN
2011,white,5512023,8881.0,IN
2011,black_aa,589109,7189.0,IN
2011,am_indian_native,12817,1863.0,IN
2011,asian,102695,4396.0,IN
2011,hawaiian_islander,786,503.0,IN
2011,other,157123,10274.0,IN
2011,two_or_more,142369,7286.0,IN
2011,two_or_more_inculding_other,20049,3898.0,IN
2011,total,3062309,,IA
2011,two_or_more_exc_other_or_three_plus,54638,4214.0,IA
2011,white,2800812,4987.0,IA
2011,black_aa,88258,3256.0,IA
2011,am_indian_native,12009,1482.0,IA
2011,asian,56040,2355.0,IA
2011,hawaiian_islander,1010,428.0,IA
2011,other,43292,5237.0,IA
2011,two_or_more,60888,4827.0,IA
2011,two_or_more_inculding_other,6250,2007.0,IA
2011,total,2871238,,KS
2011,two_or_more_exc_other_or_three_plus,86209,5598.0,KS
2011,white,2442531,6705.0,KS
2011,black_aa,167669,4848.0,KS
2011,am_indian_native,23830,2669.0,KS
2011,asian,67235,3040.0,KS
2011,hawaiian_islander,1642,771.0,KS
2011,other,71792,6124.0,KS
2011,two_or_more,96539,6414.0,KS
2011,two_or_more_inculding_other,10330,2388.0,KS
2011,total,4369356,,KY
2011,two_or_more_exc_other_or_three_plus,74106,6415.0,KY
2011,white,3837605,5487.0,KY
2011,black_aa,348778,6594.0,KY
2011,am_indian_native,9662,1761.0,KY
2011,asian,50424,2713.0,KY
2011,hawaiian_islander,729,449.0,KY
2011,other,41911,5188.0,KY
2011,two_or_more,80247,6532.0,KY
2011,two_or_more_inculding_other,6141,1663.0,KY
2011,total,4574836,,LA
2011,two_or_more_exc_other_or_three_plus,68402,6003.0,LA
2011,white,2874839,6593.0,LA
2011,black_aa,1469876,6384.0,LA
2011,am_indian_native,28830,2237.0,LA
2011,asian,72484,2804.0,LA
2011,hawaiian_islander,3126,2331.0,LA
2011,other,48020,6386.0,LA
2011,two_or_more,77661,6414.0,LA
2011,two_or_more_inculding_other,9259,1992.0,LA
2011,total,1328188,,ME
2011,two_or_more_exc_other_or_three_plus,23927,2547.0,ME
2011,white,1264494,1599.0,ME
2011,black_aa,13598,1448.0,ME
2011,am_indian_native,8148,1581.0,ME
2011,asian,13498,1852.0,ME
2011,hawaiian_islander,134,116.0,ME
2011,other,3249,1000.0,ME
2011,two_or_more,25067,2640.0,ME
2011,two_or_more_inculding_other,1140,606.0,ME
2011,total,5828289,,MD
2011,two_or_more_exc_other_or_three_plus,132151,7275.0,MD
2011,white,3414300,13228.0,MD
2011,black_aa,1725923,6990.0,MD
2011,am_indian_native,14530,1385.0,MD
2011,asian,329770,4691.0,MD
2011,hawaiian_islander,1924,1095.0,MD
2011,other,189897,13333.0,MD
2011,two_or_more,151945,8308.0,MD
2011,two_or_more_inculding_other,19794,3941.0,MD
2011,total,6587536,,MA
2011,two_or_more_exc_other_or_three_plus,134366,10032.0,MA
2011,white,5305948,12504.0,MA
2011,black_aa,451127,7855.0,MA
2011,am_indian_native,13160,2325.0,MA
2011,asian,365968,4987.0,MA
2011,hawaiian_islander,858,443.0,MA
2011,other,282417,13444.0,MA
2011,two_or_more,168058,11199.0,MA
2011,two_or_more_inculding_other,33692,4484.0,MA
2011,total,9876187,,MI
2011,two_or_more_exc_other_or_three_plus,226923,9568.0,MI
2011,white,7830903,9530.0,MI
2011,black_aa,1388139,7863.0,MI
2011,am_indian_native,54719,3625.0,MI
2011,asian,242232,5033.0,MI
2011,hawaiian_islander,2118,889.0,MI
2011,other,105245,7698.0,MI
2011,two_or_more,252831,9915.0,MI
2011,two_or_more_inculding_other,25908,3717.0,MI
2011,total,5344861,,MN
2011,two_or_more_exc_other_or_three_plus,124167,8111.0,MN
2011,white,4577875,7618.0,MN
2011,black_aa,279142,6224.0,MN
2011,am_indian_native,60842,3167.0,MN
2011,asian,216270,3768.0,MN
2011,hawaiian_islander,763,342.0,MN
2011,other,74998,7403.0,MN
2011,two_or_more,134971,8828.0,MN
2011,two_or_more_inculding_other,10804,2087.0,MN
2011,total,2978512,,MS
2011,two_or_more_exc_other_or_three_plus,29618,4244.0,MS
2011,white,1770546,4486.0,MS
2011,black_aa,1115359,5473.0,MS
2011,am_indian_native,11815,1722.0,MS
2011,asian,27077,3206.0,MS
2011,hawaiian_islander,108,122.0,MS
2011,other,19265,3669.0,MS
2011,two_or_more,34342,4658.0,MS
2011,two_or_more_inculding_other,4724,2092.0,MS
2011,total,6010688,,MO
2011,two_or_more_exc_other_or_three_plus,132298,7311.0,MO
2011,white,4991510,7231.0,MO
2011,black_aa,688379,6563.0,MO
2011,am_indian_native,22326,2594.0,MO
2011,asian,96187,3149.0,MO
2011,hawaiian_islander,5692,1498.0,MO
2011,other,61460,6179.0,MO
2011,two_or_more,145134,7914.0,MO
2011,two_or_more_inculding_other,12836,2613.0,MO
2011,total,998199,,MT
2011,two_or_more_exc_other_or_three_plus,23322,2731.0,MT
2011,white,891294,2197.0,MT
2011,black_aa,4305,1404.0,MT
2011,am_indian_native,66644,3337.0,MT
2011,asian,5714,1173.0,MT
2011,hawaiian_islander,968,838.0,MT
2011,other,5149,1668.0,MT
2011,two_or_more,24125,2788.0,MT
2011,two_or_more_inculding_other,803,554.0,MT
2011,total,1842641,,NE
2011,two_or_more_exc_other_or_three_plus,33830,3756.0,NE
2011,white,1624885,5966.0,NE
2011,black_aa,83693,3632.0,NE
2011,am_indian_native,17985,1896.0,NE
2011,asian,34517,1779.0,NE
2011,hawaiian_islander,693,303.0,NE
2011,other,40493,4982.0,NE
2011,two_or_more,40375,3846.0,NE
2011,two_or_more_inculding_other,6545,2137.0,NE
2011,total,2723322,,NV
2011,two_or_more_exc_other_or_three_plus,92713,10076.0,NV
2011,white,1948463,15765.0,NV
2011,black_aa,222551,5616.0,NV
2011,am_indian_native,32805,3070.0,NV
2011,asian,194695,6015.0,NV
2011,hawaiian_islander,16360,1595.0,NV
2011,other,202603,14069.0,NV
2011,two_or_more,105845,10551.0,NV
2011,two_or_more_inculding_other,13132,2937.0,NV
2011,total,1318194,,NH
2011,two_or_more_exc_other_or_three_plus,20881,2301.0,NH
2011,white,1240868,2868.0,NH
2011,black_aa,14655,1344.0,NH
2011,am_indian_native,2154,701.0,NH
2011,asian,29002,2149.0,NH
2011,hawaiian_islander,117,129.0,NH
2011,other,8756,2720.0,NH
2011,two_or_more,22642,2360.0,NH
2011,two_or_more_inculding_other,1761,803.0,NH
2011,total,8821155,,NJ
2011,two_or_more_exc_other_or_three_plus,160541,11429.0,NJ
2011,white,6104543,20959.0,NJ
2011,black_aa,1182905,11416.0,NJ
2011,am_indian_native,21103,3871.0,NJ
2011,asian,747620,6615.0,NJ
2011,hawaiian_islander,3365,1571.0,NJ
2011,other,544803,20644.0,NJ
2011,two_or_more,216816,12912.0,NJ
2011,two_or_more_inculding_other,56275,5151.0,NJ
2011,total,2082224,,NM
2011,two_or_more_exc_other_or_three_plus,41696,4712.0,NM
2011,white,1492790,15175.0,NM
2011,black_aa,44365,3969.0,NM
2011,am_indian_native,190825,4587.0,NM
2011,asian,25637,1939.0,NM
2011,hawaiian_islander,1171,614.0,NM
2011,other,263221,13689.0,NM
2011,two_or_more,64215,5875.0,NM
2011,two_or_more_inculding_other,22519,3662.0,NM
2011,total,19465197,,NY
2011,two_or_more_exc_other_or_three_plus,365327,12488.0,NY
2011,white,12710382,29843.0,NY
2011,black_aa,3036099,16183.0,NY
2011,am_indian_native,67731,4685.0,NY
2011,asian,1447760,9725.0,NY
2011,hawaiian_islander,5562,2536.0,NY
2011,other,1670880,32891.0,NY
2011,two_or_more,526783,16971.0,NY
2011,two_or_more_inculding_other,161456,12351.0,NY
2011,total,9656401,,NC
2011,two_or_more_exc_other_or_three_plus,177452,13500.0,NC
2011,white,6768523,16949.0,NC
2011,black_aa,2091558,11959.0,NC
2011,am_indian_native,111633,4192.0,NC
2011,asian,211328,5649.0,NC
2011,hawaiian_islander,4132,986.0,NC
2011,other,264372,16180.0,NC
2011,two_or_more,204855,14449.0,NC
2011,two_or_more_inculding_other,27403,5287.0,NC
2011,total,683932,,ND
2011,two_or_more_exc_other_or_three_plus,12181,1858.0,ND
2011,white,614327,1430.0,ND
2011,black_aa,6857,1255.0,ND
2011,am_indian_native,38515,1701.0,ND
2011,asian,7070,1051.0,ND
2011,hawaiian_islander,147,158.0,ND
2011,other,4362,1325.0,ND
2011,two_or_more,12654,1852.0,ND
2011,two_or_more_inculding_other,473,280.0,ND
2011,total,11544951,,OH
2011,two_or_more_exc_other_or_three_plus,247851,10729.0,OH
2011,white,9566847,8300.0,OH
2011,black_aa,1396483,10548.0,OH
2011,am_indian_native,19589,2047.0,OH
2011,asian,194814,5015.0,OH
2011,hawaiian_islander,1981,808.0,OH
2011,other,99138,7672.0,OH
2011,two_or_more,266099,11306.0,OH
2011,two_or_more_inculding_other,18248,3181.0,OH
2011,total,3791508,,OK
2011,two_or_more_exc_other_or_three_plus,287371,8863.0,OK
2011,white,2792094,7616.0,OK
2011,black_aa,275392,4430.0,OK
2011,am_indian_native,260733,7642.0,OK
2011,asian,65513,3141.0,OK
2011,hawaiian_islander,5393,1210.0,OK
2011,other,90736,6574.0,OK
2011,two_or_more,301647,9225.0,OK
2011,two_or_more_inculding_other,14276,2296.0,OK
2011,total,3871859,,OR
2011,two_or_more_exc_other_or_three_plus,118103,5730.0,OR
2011,white,3279357,12288.0,OR
2011,black_aa,70067,2807.0,OR
2011,am_indian_native,52026,4557.0,OR
2011,asian,152909,4397.0,OR
2011,hawaiian_islander,15100,2454.0,OR
2011,other,167719,11405.0,OR
2011,two_or_more,134681,7065.0,OR
2011,two_or_more_inculding_other,16578,3768.0,OR
2011,total,12742886,,PA
2011,two_or_more_exc_other_or_three_plus,214889,11309.0,PA
2011,white,10485910,11661.0,PA
2011,black_aa,1372685,12132.0,PA
2011,am_indian_native,17315,2084.0,PA
2011,asian,358168,4389.0,PA
2011,hawaiian_islander,2009,811.0,PA
2011,other,259538,11861.0,PA
2011,two_or_more,247261,11270.0,PA
2011,two_or_more_inculding_other,32372,3830.0,PA
2011,total,1051302,,RI
2011,two_or_more_exc_other_or_three_plus,21909,3436.0,RI
2011,white,859000,5950.0,RI
2011,black_aa,63397,3762.0,RI
2011,am_indian_native,4370,1273.0,RI
2011,asian,33235,1460.0,RI
2011,hawaiian_islander,188,215.0,RI
2011,other,62356,6489.0,RI
2011,two_or_more,28756,4167.0,RI
2011,two_or_more_inculding_other,6847,1857.0,RI
2011,total,4679230,,SC
2011,two_or_more_exc_other_or_three_plus,76102,6431.0,SC
2011,white,3135216,8956.0,SC
2011,black_aa,1305093,7192.0,SC
2011,am_indian_native,13244,1991.0,SC
2011,asian,63356,2782.0,SC
2011,hawaiian_islander,2042,1524.0,SC
2011,other,75888,8400.0,SC
2011,two_or_more,84391,7046.0,SC
2011,two_or_more_inculding_other,8289,2501.0,SC
2011,total,824082,,SD
2011,two_or_more_exc_other_or_three_plus,19156,2621.0,SD
2011,white,707944,2394.0,SD
2011,black_aa,9517,1203.0,SD
2011,am_indian_native,71532,2373.0,SD
2011,asian,7855,869.0,SD
2011,hawaiian_islander,63,71.0,SD
2011,other,7031,1805.0,SD
2011,two_or_more,20140,2746.0,SD
2011,two_or_more_inculding_other,984,638.0,SD
2011,total,6403353,,TN
2011,two_or_more_exc_other_or_three_plus,109391,7275.0,TN
2011,white,4990068,8309.0,TN
2011,black_aa,1071463,6624.0,TN
2011,am_indian_native,18732,3475.0,TN
2011,asian,92286,4046.0,TN
2011,hawaiian_islander,2299,1197.0,TN
2011,other,107031,8493.0,TN
2011,two_or_more,121474,7801.0,TN
2011,two_or_more_inculding_other,12083,2887.0,TN
2011,total,25674681,,TX
2011,two_or_more_exc_other_or_three_plus,441029,16945.0,TX
2011,white,19149157,45618.0,TX
2011,black_aa,3011795,13895.0,TX
2011,am_indian_native,128773,11133.0,TX
2011,asian,999118,10194.0,TX
2011,hawaiian_islander,18726,4172.0,TX
2011,other,1770210,43137.0,TX
2011,two_or_more,596902,18892.0,TX
2011,two_or_more_inculding_other,155873,12345.0,TX
2011,total,2817222,,UT
2011,two_or_more_exc_other_or_three_plus,56989,4947.0,UT
2011,white,2486869,10393.0,UT
2011,black_aa,32524,3943.0,UT
2011,am_indian_native,31795,3102.0,UT
2011,asian,56679,3028.0,UT
2011,hawaiian_islander,27209,2416.0,UT
2011,other,112788,10140.0,UT
2011,two_or_more,69358,6379.0,UT
2011,two_or_more_inculding_other,12369,3121.0,UT
2011,total,626431,,VT
2011,two_or_more_exc_other_or_three_plus,12875,1435.0,VT
2011,white,596253,999.0,VT
2011,black_aa,5194,937.0,VT
2011,am_indian_native,2140,607.0,VT
2011,asian,7733,983.0,VT
2011,hawaiian_islander,245,186.0,VT
2011,other,1227,792.0,VT
2011,two_or_more,13639,1462.0,VT
2011,two_or_more_inculding_other,764,455.0,VT
2011,total,8096604,,VA
2011,two_or_more_exc_other_or_three_plus,213232,14159.0,VA
2011,white,5615742,14273.0,VA
2011,black_aa,1581452,10391.0,VA
2011,am_indian_native,24374,3459.0,VA
2011,asian,455242,7971.0,VA
2011,hawaiian_islander,5084,1580.0,VA
2011,other,173964,12649.0,VA
2011,two_or_more,240746,14173.0,VA
2011,two_or_more_inculding_other,27514,5814.0,VA
2011,total,6830038,,WA
2011,two_or_more_exc_other_or_three_plus,288900,12029.0,WA
2011,white,5357161,15858.0,WA
2011,black_aa,239665,6363.0,WA
2011,am_indian_native,91703,5026.0,WA
2011,asian,501712,7684.0,WA
2011,hawaiian_islander,40300,2479.0,WA
2011,other,278678,16551.0,WA
2011,two_or_more,320819,12964.0,WA
2011,two_or_more_inculding_other,31919,5323.0,WA
2011,total,1855364,,WV
2011,two_or_more_exc_other_or_three_plus,36931,2663.0,WV
2011,white,1741915,2269.0,WV
2011,black_aa,56178,2868.0,WV
2011,am_indian_native,2834,1024.0,WV
2011,asian,11492,1378.0,WV
2011,hawaiian_islander,126,128.0,WV
2011,other,4452,1701.0,WV
2011,two_or_more,38367,2797.0,WV
2011,two_or_more_inculding_other,1436,712.0,WV
2011,total,5711767,,WI
2011,two_or_more_exc_other_or_three_plus,102794,5634.0,WI
2011,white,4980495,8349.0,WI
2011,black_aa,356550,4844.0,WI
2011,am_indian_native,48065,2516.0,WI
2011,asian,130617,3336.0,WI
2011,hawaiian_islander,1485,695.0,WI
2011,other,77758,7682.0,WI
2011,two_or_more,116797,6125.0,WI
2011,two_or_more_inculding_other,14003,2386.0,WI
2011,total,568158,,WY
2011,two_or_more_exc_other_or_three_plus,13583,2398.0,WY
2011,white,515335,2893.0,WY
2011,black_aa,5079,937.0,WY
2011,am_indian_native,12241,1370.0,WY
2011,asian,4833,1100.0,WY
2011,hawaiian_islander,201,169.0,WY
2011,other,14829,2941.0,WY
2011,two_or_more,15640,2461.0,WY
2011,two_or_more_inculding_other,2057,752.0,WY
2012,total,4822023,,AL
2012,two_or_more_exc_other_or_three_plus,69711,5542.0,AL
